symbol,timestamp,price,size
AAPL,2019-05-01 09:31:25.225666,214.1499,30
AAPL,2019-05-01 09:31:25.312627,214.08,50
AAPL,2019-05-01 09:31:25.337254,214.1096,50
BAC,2019-05-01 09:31:25.366679,30.31,40
CVX,2019-05-01 09:31:25.673286,118.99,100
CVX,2019-05-01 09:31:25.685397,118.99,50
BAC,2019-05-01 09:31:25.793779,30.2934,40
AAPL,2019-05-01 09:31:25.838150,214.1498,40
CVX,2019-05-01 09:31:26.272511,119.0,90
CVX,2019-05-01 09:31:26.488310,118.96,100
BAC,2019-05-01 09:31:26.730349,30.29,60
AAPL,2019-05-01 09:31:26.777219,214.09,30
BAC,2019-05-01 09:31:27.220354,30.3,20
BAC,2019-05-01 09:31:27.221095,30.29,60
AAPL,2019-05-01 09:31:27.307926,214.25,130
AAPL,2019-05-01 09:31:27.385609,213.92,50
CVX,2019-05-01 09:31:27.475275,118.91,70
AAPL,2019-05-01 09:31:27.568904,213.93,80
BAC,2019-05-01 09:31:27.911928,30.31,50
CVX,2019-05-01 09:31:28.030829,118.945,80
CVX,2019-05-01 09:31:28.098775,118.92,400
AAPL,2019-05-01 09:31:28.141053,214.1846,110
BAC,2019-05-01 09:31:28.494467,30.32,650
CVX,2019-05-01 09:31:28.554718,118.87,90
BAC,2019-05-01 09:31:28.586411,30.315,110
CVX,2019-05-01 09:31:28.670540,118.83,90
AAPL,2019-05-01 09:31:28.856960,214.27900000000002,150
BAC,2019-05-01 09:31:29.015653,30.33,330
CVX,2019-05-01 09:31:29.313502,118.84,120
AAPL,2019-05-01 09:31:29.518318,214.19,140
BAC,2019-05-01 09:31:29.699902,30.28,170
CVX,2019-05-01 09:31:29.855984,118.85,310
AAPL,2019-05-01 09:31:30.015510,213.95,60
BAC,2019-05-01 09:31:30.332930,30.29,100
CVX,2019-05-01 09:31:30.813914,118.86,60
AAPL,2019-05-01 09:31:30.891816,213.83,50
AAPL,2019-05-01 09:31:30.910898,213.61,60
BAC,2019-05-01 09:31:31.010093,30.28,60
CVX,2019-05-01 09:31:31.311133,118.87,80
CVX,2019-05-01 09:31:31.505859,118.875,150
AAPL,2019-05-01 09:31:31.709416,213.6545,40
CVX,2019-05-01 09:31:31.964587,118.82,60
BAC,2019-05-01 09:31:31.966293,30.2734,70
BAC,2019-05-01 09:31:32.135938,30.25,170
AAPL,2019-05-01 09:31:32.269469,213.62,50
BAC,2019-05-01 09:31:32.423712,30.24,280
BAC,2019-05-01 09:31:32.543421,30.225,120
CVX,2019-05-01 09:31:32.622386,118.77,70
AAPL,2019-05-01 09:31:32.996266,213.49,70
BAC,2019-05-01 09:31:33.223435,30.2,120
CVX,2019-05-01 09:31:33.223544,118.79,150
BAC,2019-05-01 09:31:33.277070,30.22,70
CVX,2019-05-01 09:31:33.652019,118.82,100
BAC,2019-05-01 09:31:33.702817,30.21,140
AAPL,2019-05-01 09:31:33.969638,213.69,50
BAC,2019-05-01 09:31:34.232236,30.2052,30
BAC,2019-05-01 09:31:34.324215,30.21,80
CVX,2019-05-01 09:31:34.357880,118.75,100
BAC,2019-05-01 09:31:34.712354,30.21,60
AAPL,2019-05-01 09:31:34.800628,213.55,50
BAC,2019-05-01 09:31:34.886583,30.21,80
AAPL,2019-05-01 09:31:35.161197,213.52,50
AAPL,2019-05-01 09:31:35.243906,213.61,70
CVX,2019-05-01 09:31:35.333439,118.78,160
BAC,2019-05-01 09:31:35.454813,30.2434,40
CVX,2019-05-01 09:31:35.483361,118.74700000000001,60
AAPL,2019-05-01 09:31:35.829285,213.553,70
CVX,2019-05-01 09:31:36.098295,118.8,100
BAC,2019-05-01 09:31:36.384444,30.235,110
AAPL,2019-05-01 09:31:36.442407,213.62,150
CVX,2019-05-01 09:31:36.478600,118.83,80
CVX,2019-05-01 09:31:36.551594,118.7359,300
BAC,2019-05-01 09:31:36.623327,30.2155,120
AAPL,2019-05-01 09:31:36.695338,213.3121,120
BAC,2019-05-01 09:31:37.386043,30.215,150
CVX,2019-05-01 09:31:37.449345,118.655,150
AAPL,2019-05-01 09:31:37.639717,213.49,220
AAPL,2019-05-01 09:31:37.722721,213.8826,60
CVX,2019-05-01 09:31:37.831401,118.69,140
BAC,2019-05-01 09:31:38.364766,30.215,170
BAC,2019-05-01 09:31:38.526201,30.24,80
CVX,2019-05-01 09:31:38.563496,118.75,20
AAPL,2019-05-01 09:31:38.624285,214.105,60
AAPL,2019-05-01 09:31:38.673824,214.14,30
CVX,2019-05-01 09:31:38.984985,118.76,100
AAPL,2019-05-01 09:31:39.163143,214.03,70
BAC,2019-05-01 09:31:39.437701,30.255,40
BAC,2019-05-01 09:31:39.539057,30.26,30
AAPL,2019-05-01 09:31:39.738461,214.0646,40
CVX,2019-05-01 09:31:39.903745,118.8,60
AAPL,2019-05-01 09:31:40.043102,214.05,60
AAPL,2019-05-01 09:31:40.221061,214.0482,70
BAC,2019-05-01 09:31:40.471195,30.245,40
AAPL,2019-05-01 09:31:40.704055,214.08,60
CVX,2019-05-01 09:31:40.852846,118.805,80
AAPL,2019-05-01 09:31:40.975924,214.09,70
CVX,2019-05-01 09:31:41.010403,118.72,370
BAC,2019-05-01 09:31:41.337809,30.25,100
BAC,2019-05-01 09:31:41.700906,30.28,20
AAPL,2019-05-01 09:31:41.854754,214.09,40
CVX,2019-05-01 09:31:41.959393,118.79,150
CVX,2019-05-01 09:31:42.205470,118.765,90
BAC,2019-05-01 09:31:42.440940,30.25,40
BAC,2019-05-01 09:31:42.731465,30.215,70
AAPL,2019-05-01 09:31:42.808580,214.1035,390
AAPL,2019-05-01 09:31:43.000584,214.11,110
CVX,2019-05-01 09:31:43.019740,118.77600000000001,380
CVX,2019-05-01 09:31:43.085331,118.7774,80
CVX,2019-05-01 09:31:43.290624,118.77,70
BAC,2019-05-01 09:31:43.618562,30.2157,40
CVX,2019-05-01 09:31:43.660407,118.82,60
AAPL,2019-05-01 09:31:43.970346,214.1201,70
AAPL,2019-05-01 09:31:44.252263,214.0571,80
AAPL,2019-05-01 09:31:44.388255,214.05,80
CVX,2019-05-01 09:31:44.446205,118.81,90
BAC,2019-05-01 09:31:44.567326,30.23,50
AAPL,2019-05-01 09:31:44.709284,213.9048,80
CVX,2019-05-01 09:31:45.259896,118.815,70
AAPL,2019-05-01 09:31:45.319798,213.8846,60
BAC,2019-05-01 09:31:45.491813,30.225,50
AAPL,2019-05-01 09:31:45.632182,213.89,80
CVX,2019-05-01 09:31:45.920189,118.82,30
CVX,2019-05-01 09:31:46.111421,118.835,70
AAPL,2019-05-01 09:31:46.207111,213.8384,140
BAC,2019-05-01 09:31:46.473607,30.23,170
AAPL,2019-05-01 09:31:46.517308,213.84,70
AAPL,2019-05-01 09:31:46.877521,213.9301,100
CVX,2019-05-01 09:31:46.922328,118.815,60
CVX,2019-05-01 09:31:47.015443,118.875,50
BAC,2019-05-01 09:31:47.036231,30.225,70
AAPL,2019-05-01 09:31:47.133047,214.019,70
CVX,2019-05-01 09:31:47.810734,118.865,230
AAPL,2019-05-01 09:31:47.843898,214.1,40
BAC,2019-05-01 09:31:47.860657,30.2,90
CVX,2019-05-01 09:31:47.873106,118.85,100
CVX,2019-05-01 09:31:47.957999,118.9312,150
CVX,2019-05-01 09:31:48.354040,118.975,70
BAC,2019-05-01 09:31:48.484887,30.22,250
AAPL,2019-05-01 09:31:48.505330,214.09,70
BAC,2019-05-01 09:31:48.899711,30.21,200
BAC,2019-05-01 09:31:48.972336,30.2439,30
AAPL,2019-05-01 09:31:49.068751,214.14,130
CVX,2019-05-01 09:31:49.228321,118.91,100
CVX,2019-05-01 09:31:49.493962,118.96,100
AAPL,2019-05-01 09:31:49.629870,214.1899,90
CVX,2019-05-01 09:31:49.670853,119.0,110
BAC,2019-05-01 09:31:49.807156,30.2311,40
BAC,2019-05-01 09:31:50.393053,30.245,310
CVX,2019-05-01 09:31:50.408357,118.99,60
AAPL,2019-05-01 09:31:50.454206,214.04,120
BAC,2019-05-01 09:31:50.486355,30.265,50
BAC,2019-05-01 09:31:50.944317,30.26,130
AAPL,2019-05-01 09:31:51.057899,213.8649,220
CVX,2019-05-01 09:31:51.365560,119.07,100
BAC,2019-05-01 09:31:51.638340,30.28,40
CVX,2019-05-01 09:31:51.936051,119.05,70
AAPL,2019-05-01 09:31:51.944021,214.07,30
CVX,2019-05-01 09:31:52.258163,119.095,130
BAC,2019-05-01 09:31:52.446476,30.29,120
BAC,2019-05-01 09:31:52.622698,30.305,70
AAPL,2019-05-01 09:31:52.676075,213.9301,460
BAC,2019-05-01 09:31:52.949516,30.29,20
CVX,2019-05-01 09:31:53.113429,119.085,30
AAPL,2019-05-01 09:31:53.284161,214.08,0
BAC,2019-05-01 09:31:53.589017,30.3023,60
CVX,2019-05-01 09:31:54.090514,119.1388,290
AAPL,2019-05-01 09:31:54.128862,214.1,170
BAC,2019-05-01 09:31:54.297384,30.3,60
CVX,2019-05-01 09:31:54.342697,119.265,200
CVX,2019-05-01 09:31:54.500389,119.285,80
AAPL,2019-05-01 09:31:54.530486,214.202,90
CVX,2019-05-01 09:31:54.603189,119.35,290
BAC,2019-05-01 09:31:55.037874,30.295,40
AAPL,2019-05-01 09:31:55.046739,214.2867,140
BAC,2019-05-01 09:31:55.159614,30.305,150
CVX,2019-05-01 09:31:55.523761,119.2981,60
BAC,2019-05-01 09:31:55.687951,30.29,60
AAPL,2019-05-01 09:31:55.832894,214.22,160
CVX,2019-05-01 09:31:56.018118,119.295,120
CVX,2019-05-01 09:31:56.320952,119.41,350
AAPL,2019-05-01 09:31:56.370184,214.57,160
BAC,2019-05-01 09:31:56.400111,30.27,60
AAPL,2019-05-01 09:31:56.679574,214.7556,50
BAC,2019-05-01 09:31:57.056727,30.2891,160
CVX,2019-05-01 09:31:57.235117,119.35,50
AAPL,2019-05-01 09:31:57.482794,214.77,130
AAPL,2019-05-01 09:31:57.709295,215.0,50
BAC,2019-05-01 09:31:58.020362,30.29,170
CVX,2019-05-01 09:31:58.190095,119.37,20
BAC,2019-05-01 09:31:58.346051,30.315,30
AAPL,2019-05-01 09:31:58.381659,214.915,80
AAPL,2019-05-01 09:31:58.653578,214.9133,40
CVX,2019-05-01 09:31:58.969380,119.365,50
BAC,2019-05-01 09:31:59.144699,30.315,60
CVX,2019-05-01 09:31:59.326713,119.305,80
AAPL,2019-05-01 09:31:59.556069,214.8455,120
BAC,2019-05-01 09:31:59.814915,30.32,80
AAPL,2019-05-01 09:31:59.936870,215.0457,60
CVX,2019-05-01 09:32:00.094498,119.305,190
AAPL,2019-05-01 09:32:00.267106,214.92,110
BAC,2019-05-01 09:32:00.814506,30.3407,30
CVX,2019-05-01 09:32:01.077334,119.295,120
AAPL,2019-05-01 09:32:01.228291,215.06,100
BAC,2019-05-01 09:32:01.504860,30.35,70
CVX,2019-05-01 09:32:01.722051,119.315,110
AAPL,2019-05-01 09:32:01.803682,215.3,200
BAC,2019-05-01 09:32:02.049338,30.34,150
BAC,2019-05-01 09:32:02.294274,30.36,40
CVX,2019-05-01 09:32:02.485782,119.31,240
AAPL,2019-05-01 09:32:02.716624,214.965,200
BAC,2019-05-01 09:32:02.980414,30.35,80
BAC,2019-05-01 09:32:03.107654,30.37,70
AAPL,2019-05-01 09:32:03.235607,214.88,80
CVX,2019-05-01 09:32:03.464887,119.275,40
BAC,2019-05-01 09:32:03.538399,30.395,10
BAC,2019-05-01 09:32:03.948891,30.393,30
AAPL,2019-05-01 09:32:04.074284,214.834,100
AAPL,2019-05-01 09:32:04.383027,214.74,60
CVX,2019-05-01 09:32:04.450181,119.295,100
BAC,2019-05-01 09:32:04.819990,30.405,10
CVX,2019-05-01 09:32:04.996024,119.335,220
BAC,2019-05-01 09:32:05.014874,30.42,20
BAC,2019-05-01 09:32:05.126030,30.41,20
CVX,2019-05-01 09:32:05.127189,119.26,100
AAPL,2019-05-01 09:32:05.138168,214.65,90
CVX,2019-05-01 09:32:05.929823,119.25,90
BAC,2019-05-01 09:32:06.079508,30.4159,10
AAPL,2019-05-01 09:32:06.093579,214.69,150
CVX,2019-05-01 09:32:06.126571,119.31,110
BAC,2019-05-01 09:32:06.275812,30.405,30
AAPL,2019-05-01 09:32:06.358243,214.66,150
AAPL,2019-05-01 09:32:06.962598,214.695,110
CVX,2019-05-01 09:32:07.010504,119.26,110
BAC,2019-05-01 09:32:07.240964,30.41,20
AAPL,2019-05-01 09:32:07.447065,214.9999,100
AAPL,2019-05-01 09:32:07.582049,214.9752,210
AAPL,2019-05-01 09:32:07.638133,215.0493,160
CVX,2019-05-01 09:32:07.890017,119.18,110
BAC,2019-05-01 09:32:07.911844,30.41,30
CVX,2019-05-01 09:32:08.140204,119.29,310
AAPL,2019-05-01 09:32:08.151710,214.85,430
BAC,2019-05-01 09:32:08.580213,30.425,50
CVX,2019-05-01 09:32:08.973542,119.42,320
AAPL,2019-05-01 09:32:09.009941,214.935,120
CVX,2019-05-01 09:32:09.181673,119.29,80
BAC,2019-05-01 09:32:09.295135,30.41,80
BAC,2019-05-01 09:32:09.297235,30.41,90
BAC,2019-05-01 09:32:09.341732,30.4131,20
CVX,2019-05-01 09:32:09.351247,119.28,380
BAC,2019-05-01 09:32:09.536667,30.42,30
AAPL,2019-05-01 09:32:09.652266,214.94,420
CVX,2019-05-01 09:32:09.701741,119.17,190
BAC,2019-05-01 09:32:09.733871,30.42,40
AAPL,2019-05-01 09:32:10.097551,214.93,140
CVX,2019-05-01 09:32:10.349744,119.17,100
AAPL,2019-05-01 09:32:10.358490,214.6991,100
AAPL,2019-05-01 09:32:10.674998,214.79,120
BAC,2019-05-01 09:32:10.731815,30.435,60
BAC,2019-05-01 09:32:10.754308,30.435,80
BAC,2019-05-01 09:32:11.231872,30.445,60
CVX,2019-05-01 09:32:11.349663,119.145,130
AAPL,2019-05-01 09:32:11.415643,214.82,120
CVX,2019-05-01 09:32:11.647997,119.19,90
BAC,2019-05-01 09:32:11.844244,30.435,80
CVX,2019-05-01 09:32:12.134330,119.13,110
AAPL,2019-05-01 09:32:12.317541,214.74,70
CVX,2019-05-01 09:32:12.529536,119.1,110
CVX,2019-05-01 09:32:12.599431,119.07,160
BAC,2019-05-01 09:32:12.617418,30.43,60
BAC,2019-05-01 09:32:13.080370,30.45,130
AAPL,2019-05-01 09:32:13.228201,214.6323,90
CVX,2019-05-01 09:32:13.286503,118.98,240
AAPL,2019-05-01 09:32:13.434173,214.63,50
BAC,2019-05-01 09:32:13.457117,30.4301,50
CVX,2019-05-01 09:32:14.198898,118.8999,140
BAC,2019-05-01 09:32:14.356901,30.44,80
AAPL,2019-05-01 09:32:14.391115,214.54,100
CVX,2019-05-01 09:32:14.490573,118.9464,390
AAPL,2019-05-01 09:32:14.829106,214.59,130
BAC,2019-05-01 09:32:14.835134,30.467,70
CVX,2019-05-01 09:32:15.080009,118.95,110
CVX,2019-05-01 09:32:15.225242,118.8,30
BAC,2019-05-01 09:32:15.333277,30.445,60
AAPL,2019-05-01 09:32:15.627506,214.3368,100
CVX,2019-05-01 09:32:15.823022,118.795,40
AAPL,2019-05-01 09:32:15.839661,214.28,140
CVX,2019-05-01 09:32:15.872380,118.79,100
BAC,2019-05-01 09:32:16.123622,30.44,80
CVX,2019-05-01 09:32:16.144526,118.76,110
AAPL,2019-05-01 09:32:16.166199,214.42,90
CVX,2019-05-01 09:32:16.259449,118.835,90
CVX,2019-05-01 09:32:16.328961,118.84,180
AAPL,2019-05-01 09:32:16.851547,214.545,130
BAC,2019-05-01 09:32:17.055804,30.44,70
CVX,2019-05-01 09:32:17.094921,118.77,80
BAC,2019-05-01 09:32:17.377226,30.44,110
AAPL,2019-05-01 09:32:17.754545,214.6066,160
CVX,2019-05-01 09:32:17.891942,118.75,90
BAC,2019-05-01 09:32:18.016647,30.4,40
AAPL,2019-05-01 09:32:18.183780,214.64,170
BAC,2019-05-01 09:32:18.269618,30.38,20
BAC,2019-05-01 09:32:18.437245,30.375,20
CVX,2019-05-01 09:32:18.463559,118.77,70
CVX,2019-05-01 09:32:19.062150,118.85,120
BAC,2019-05-01 09:32:19.101881,30.38,70
AAPL,2019-05-01 09:32:19.111740,214.87,130
AAPL,2019-05-01 09:32:19.697633,214.8,200
BAC,2019-05-01 09:32:19.817585,30.3685,70
CVX,2019-05-01 09:32:19.904374,118.78,310
CVX,2019-05-01 09:32:20.100756,118.74,300
AAPL,2019-05-01 09:32:20.586249,214.77,130
BAC,2019-05-01 09:32:20.773469,30.37,30
CVX,2019-05-01 09:32:20.889954,118.82,200
AAPL,2019-05-01 09:32:21.263844,214.64,300
CVX,2019-05-01 09:32:21.526007,118.83,150
AAPL,2019-05-01 09:32:21.693572,214.65,130
BAC,2019-05-01 09:32:21.747854,30.385,40
CVX,2019-05-01 09:32:21.865390,118.92,100
CVX,2019-05-01 09:32:22.021260,118.93,90
AAPL,2019-05-01 09:32:22.312892,214.40400000000002,150
BAC,2019-05-01 09:32:22.455156,30.35,60
CVX,2019-05-01 09:32:22.559748,118.85,180
AAPL,2019-05-01 09:32:23.060772,214.43,260
BAC,2019-05-01 09:32:23.140643,30.36,50
CVX,2019-05-01 09:32:23.205665,118.9,170
BAC,2019-05-01 09:32:23.801707,30.35,70
AAPL,2019-05-01 09:32:23.890459,214.5218,310
BAC,2019-05-01 09:32:23.952651,30.35,60
CVX,2019-05-01 09:32:23.977267,118.89,230
AAPL,2019-05-01 09:32:24.361936,214.25,170
AAPL,2019-05-01 09:32:24.385824,214.1003,390
AAPL,2019-05-01 09:32:24.388256,213.95,120
BAC,2019-05-01 09:32:24.528113,30.37,310
CVX,2019-05-01 09:32:24.956377,118.965,670
AAPL,2019-05-01 09:32:25.031810,213.94,90
BAC,2019-05-01 09:32:25.069788,30.37,90
BAC,2019-05-01 09:32:25.371733,30.39,280
BAC,2019-05-01 09:32:25.575957,30.405,170
AAPL,2019-05-01 09:32:25.656644,213.87,100
CVX,2019-05-01 09:32:25.878424,119.0,160
AAPL,2019-05-01 09:32:26.361742,213.8,130
BAC,2019-05-01 09:32:26.444033,30.43,40
CVX,2019-05-01 09:32:26.750167,118.97,230
CVX,2019-05-01 09:32:27.143784,118.865,690
AAPL,2019-05-01 09:32:27.145241,213.9246,180
BAC,2019-05-01 09:32:27.321064,30.42,50
BAC,2019-05-01 09:32:27.490668,30.425,50
BAC,2019-05-01 09:32:27.521095,30.43,100
AAPL,2019-05-01 09:32:27.897877,213.84,140
AAPL,2019-05-01 09:32:27.969663,213.76,120
CVX,2019-05-01 09:32:28.107072,118.9,400
BAC,2019-05-01 09:32:28.214444,30.43,30
AAPL,2019-05-01 09:32:28.319929,213.6273,130
BAC,2019-05-01 09:32:28.422041,30.435,30
CVX,2019-05-01 09:32:28.549430,118.86,100
BAC,2019-05-01 09:32:28.828497,30.43,30
AAPL,2019-05-01 09:32:29.165128,213.62,170
CVX,2019-05-01 09:32:29.436023,118.88,130
AAPL,2019-05-01 09:32:29.621221,213.66,180
BAC,2019-05-01 09:32:29.729394,30.43,80
AAPL,2019-05-01 09:32:30.068124,213.37,120
CVX,2019-05-01 09:32:30.315490,118.93,40
BAC,2019-05-01 09:32:30.553432,30.455,40
AAPL,2019-05-01 09:32:30.672317,213.4199,100
CVX,2019-05-01 09:32:31.287463,118.94,180
BAC,2019-05-01 09:32:31.375118,30.43,30
AAPL,2019-05-01 09:32:31.615934,213.3312,110
BAC,2019-05-01 09:32:31.978454,30.43,60
CVX,2019-05-01 09:32:32.110860,118.93,210
AAPL,2019-05-01 09:32:32.119991,213.13,130
AAPL,2019-05-01 09:32:32.314038,213.1,60
BAC,2019-05-01 09:32:32.737546,30.45,140
CVX,2019-05-01 09:32:32.966436,118.92,190
AAPL,2019-05-01 09:32:33.103753,213.1148,100
CVX,2019-05-01 09:32:33.217944,118.945,440
BAC,2019-05-01 09:32:33.670327,30.425,60
CVX,2019-05-01 09:32:33.917444,119.04,310
AAPL,2019-05-01 09:32:33.970342,213.06,110
BAC,2019-05-01 09:32:34.091952,30.415,100
BAC,2019-05-01 09:32:34.197867,30.415,50
AAPL,2019-05-01 09:32:34.474117,213.24,140
BAC,2019-05-01 09:32:34.856920,30.413,30
CVX,2019-05-01 09:32:34.904987,119.13,120
BAC,2019-05-01 09:32:35.059345,30.415,110
AAPL,2019-05-01 09:32:35.223123,213.28,100
CVX,2019-05-01 09:32:35.241271,119.14,150
CVX,2019-05-01 09:32:35.281047,119.1714,110
BAC,2019-05-01 09:32:35.849506,30.415,220
CVX,2019-05-01 09:32:35.941923,119.27,60
AAPL,2019-05-01 09:32:35.968596,213.21,120
CVX,2019-05-01 09:32:36.162598,119.3334,290
AAPL,2019-05-01 09:32:36.177429,213.32,110
BAC,2019-05-01 09:32:36.288652,30.42,30
CVX,2019-05-01 09:32:36.298910,119.38,140
CVX,2019-05-01 09:32:36.470964,119.38,40
CVX,2019-05-01 09:32:36.800591,119.43,50
BAC,2019-05-01 09:32:36.951153,30.41,150
AAPL,2019-05-01 09:32:36.971220,213.26,170
BAC,2019-05-01 09:32:37.432336,30.42,30
CVX,2019-05-01 09:32:37.738225,119.425,240
AAPL,2019-05-01 09:32:37.871014,213.23,130
AAPL,2019-05-01 09:32:37.993757,213.17,410
CVX,2019-05-01 09:32:38.120607,119.41,210
BAC,2019-05-01 09:32:38.127477,30.43,50
AAPL,2019-05-01 09:32:38.295546,212.98,50
BAC,2019-05-01 09:32:38.583917,30.44,30
CVX,2019-05-01 09:32:38.598885,119.525,140
AAPL,2019-05-01 09:32:38.786388,212.9594,100
CVX,2019-05-01 09:32:38.865339,119.54,90
AAPL,2019-05-01 09:32:39.531029,212.89,60
BAC,2019-05-01 09:32:39.577626,30.45,30
BAC,2019-05-01 09:32:39.608789,30.43,90
CVX,2019-05-01 09:32:39.823882,119.6,160
AAPL,2019-05-01 09:32:40.009508,212.93,130
BAC,2019-05-01 09:32:40.189827,30.465,50
BAC,2019-05-01 09:32:40.569801,30.475,20
AAPL,2019-05-01 09:32:40.594070,212.8706,160
CVX,2019-05-01 09:32:40.754581,119.64,60
BAC,2019-05-01 09:32:41.410146,30.47,50
CVX,2019-05-01 09:32:41.523049,119.615,40
AAPL,2019-05-01 09:32:41.579521,212.78,80
AAPL,2019-05-01 09:32:41.586896,212.78,60
CVX,2019-05-01 09:32:41.616537,119.61,80
BAC,2019-05-01 09:32:41.963214,30.48,200
AAPL,2019-05-01 09:32:42.262886,212.61,100
CVX,2019-05-01 09:32:42.564647,119.75,70
BAC,2019-05-01 09:32:42.591603,30.48,70
AAPL,2019-05-01 09:32:42.716075,212.42,120
BAC,2019-05-01 09:32:43.208668,30.485,80
AAPL,2019-05-01 09:32:43.397988,212.48,170
BAC,2019-05-01 09:32:43.496674,30.47,50
CVX,2019-05-01 09:32:43.503741,119.685,100
CVX,2019-05-01 09:32:43.564361,119.55,80
BAC,2019-05-01 09:32:43.643235,30.4752,60
BAC,2019-05-01 09:32:43.697799,30.48,140
AAPL,2019-05-01 09:32:44.081527,212.7235,170
BAC,2019-05-01 09:32:44.283313,30.475,70
CVX,2019-05-01 09:32:44.465978,119.5405,90
AAPL,2019-05-01 09:32:44.531719,212.9,70
CVX,2019-05-01 09:32:44.874098,119.63,80
AAPL,2019-05-01 09:32:45.097983,212.79,100
BAC,2019-05-01 09:32:45.143123,30.475,80
CVX,2019-05-01 09:32:45.221739,119.68,130
AAPL,2019-05-01 09:32:45.325825,212.9244,100
CVX,2019-05-01 09:32:45.606136,119.515,530
BAC,2019-05-01 09:32:45.896957,30.45,70
AAPL,2019-05-01 09:32:46.099826,212.9254,120
CVX,2019-05-01 09:32:46.200777,119.635,70
AAPL,2019-05-01 09:32:46.218245,212.93099999999998,160
CVX,2019-05-01 09:32:46.757874,119.72,60
BAC,2019-05-01 09:32:46.852304,30.4785,180
CVX,2019-05-01 09:32:46.862893,119.73,60
AAPL,2019-05-01 09:32:46.927499,212.94,160
AAPL,2019-05-01 09:32:47.262878,212.75,90
AAPL,2019-05-01 09:32:47.435418,212.7734,140
BAC,2019-05-01 09:32:47.500001,30.48,70
CVX,2019-05-01 09:32:47.544477,119.7505,40
AAPL,2019-05-01 09:32:47.873775,212.7427,180
BAC,2019-05-01 09:32:48.189512,30.47,350
AAPL,2019-05-01 09:32:48.291214,212.585,100
CVX,2019-05-01 09:32:48.485223,119.84,60
CVX,2019-05-01 09:32:48.623438,119.91,120
AAPL,2019-05-01 09:32:48.704650,212.62,110
BAC,2019-05-01 09:32:49.005075,30.49,190
BAC,2019-05-01 09:32:49.136325,30.46,100
CVX,2019-05-01 09:32:49.266988,119.88,80
BAC,2019-05-01 09:32:49.271061,30.46,150
AAPL,2019-05-01 09:32:49.437336,212.65,80
CVX,2019-05-01 09:32:49.597860,119.91,90
BAC,2019-05-01 09:32:50.127625,30.46,210
CVX,2019-05-01 09:32:50.153273,119.9549,90
AAPL,2019-05-01 09:32:50.202670,212.65,80
BAC,2019-05-01 09:32:50.619862,30.46,240
AAPL,2019-05-01 09:32:50.973329,212.62,120
BAC,2019-05-01 09:32:51.001758,30.43,190
CVX,2019-05-01 09:32:51.044945,119.95,210
BAC,2019-05-01 09:32:51.614825,30.45,170
CVX,2019-05-01 09:32:51.737887,119.9,220
AAPL,2019-05-01 09:32:51.892952,212.76,140
CVX,2019-05-01 09:32:52.152765,119.78,30
BAC,2019-05-01 09:32:52.323923,30.5,220
AAPL,2019-05-01 09:32:52.409438,212.79,100
AAPL,2019-05-01 09:32:52.812203,212.84,170
CVX,2019-05-01 09:32:53.014012,119.77,220
AAPL,2019-05-01 09:32:53.130083,212.635,150
BAC,2019-05-01 09:32:53.288616,30.51,110
CVX,2019-05-01 09:32:53.418123,119.655,130
BAC,2019-05-01 09:32:53.428897,30.5216,90
CVX,2019-05-01 09:32:53.749113,119.71,140
BAC,2019-05-01 09:32:53.824550,30.54,80
AAPL,2019-05-01 09:32:54.049688,212.7758,150
AAPL,2019-05-01 09:32:54.404594,212.68,110
CVX,2019-05-01 09:32:54.634981,119.77,270
BAC,2019-05-01 09:32:54.688509,30.565,90
AAPL,2019-05-01 09:32:55.026602,212.67,150
AAPL,2019-05-01 09:32:55.084997,212.7612,280
AAPL,2019-05-01 09:32:55.268942,212.35,100
CVX,2019-05-01 09:32:55.492007,119.68,150
BAC,2019-05-01 09:32:55.495616,30.58,90
AAPL,2019-05-01 09:32:55.551419,212.4,140
CVX,2019-05-01 09:32:55.952053,119.73,570
AAPL,2019-05-01 09:32:56.077799,212.1201,110
BAC,2019-05-01 09:32:56.173040,30.58,230
BAC,2019-05-01 09:32:56.421801,30.61,90
AAPL,2019-05-01 09:32:56.514116,212.17,160
AAPL,2019-05-01 09:32:56.930380,212.3,110
CVX,2019-05-01 09:32:56.937074,119.745,210
BAC,2019-05-01 09:32:56.944349,30.615,140
AAPL,2019-05-01 09:32:57.058167,212.17,140
AAPL,2019-05-01 09:32:57.157669,212.33,110
BAC,2019-05-01 09:32:57.194934,30.62,290
AAPL,2019-05-01 09:32:57.668704,212.32,180
CVX,2019-05-01 09:32:57.770773,119.83,10
BAC,2019-05-01 09:32:58.014746,30.64,0
AAPL,2019-05-01 09:32:58.053676,212.3071,180
CVX,2019-05-01 09:32:58.181090,119.89,190
AAPL,2019-05-01 09:32:58.203571,212.45,340
BAC,2019-05-01 09:32:58.491827,30.6442,210
CVX,2019-05-01 09:32:58.497220,119.93,40
BAC,2019-05-01 09:32:58.523065,30.66,150
CVX,2019-05-01 09:32:58.585335,120.04,40
AAPL,2019-05-01 09:32:58.649130,212.52,420
AAPL,2019-05-01 09:32:58.749926,212.22,380
AAPL,2019-05-01 09:32:58.818999,212.2177,630
BAC,2019-05-01 09:32:59.056807,30.655,110
CVX,2019-05-01 09:32:59.412871,119.99,70
AAPL,2019-05-01 09:32:59.452962,211.57,140
